Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Aruba,ABW,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,56.8733302847083,60.4626514942459,62.4950376641989,64.5106825971666,66.4459695926078,67.6881693768789,69.2317114268757,72.0314565915752,74.1085587734806,76.5654403862613,79.3649524114213,81.3721948111764,84.1370484876733,87.1727337163219,91.8735825241023,100.101768678965,97.9641667608969,100,104.316297421952,104.970852972298,102.480875854163,102.91277219904,103.401364578457,102.438495220917,101.385138831048,105.061405952227,109.534355432857,
Afganistán,AFG,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,63.5233948093157,71.5821433759539,76.4387030058668,83.0740187275294,105.021064735005,97.8679108385313,100,111.804185808913,119.005731346616,127.795223073732,133.768366733582,132.883209191418,138.708665508891,145.610741438593,146.522481857209,149.895975208032,
Angola,AGO,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,2.41008848315838E-06,2.5300928889588E-05,0.000699937697272,0.029713097058591,0.094837288950553,0.19658330514343,0.684495013337208,2.90908239295018,7.34720823610931,15.3481296293837,30.4236985252629,43.6708178150299,53.6948050312199,60.8390116952927,68.2927016592819,76.8127824283574,87.3593955494137,100,113.482467921851,125.146088077866,136.131179284704,146.042056377604,159.405447922387,208.335449090845,270.510219450188,323.607609271218,378.883721459389,
Albania,ALB,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,33.3993964474813,40.9359878551229,44.1262188493176,49.7414910368104,66.2458542412369,79.9208924375335,80.2321344857477,80.2722651041688,82.7667965988616,89.1982119108115,89.6299335861552,91.673513253423,93.8430420772413,96.0678056512177,98.8851693580308,102.210813643492,104.491542503914,100,103.429123247222,105.530381748189,107.575160377427,109.324187306059,113.151854885974,112.736228649787,115.059269640307,117.392740239274,119.049258384382,120.978911881374
Andorra,AND,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El mundo árabe,ARB,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emiratos Árabes Unidos,ARE,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,86.9531235204222,97.605246567666,99.1296581675539,100,100.877346595685,101.545425889605,102.663561221631,105.072324180443,109.348732137854,111.117434855702,113.302920986271,116.779772707568,114.524660532343,112.143231100025
Argentina,ARG,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,0.462030295706842,16.0498210283141,44.289693873561,52.5635338054846,59.9018047741462,65.0967806009243,65.5187677213725,65.0005904218581,67.0454470164194,67.756161803785,70.9553051421402,75.8946893809888,76.3796018037861,78.5887722763934,82.0524630946995,89.3961202671007,92.4416376368405,100,107.650008078593,110.403716898759,116.795725329982,120.277766438018,124.766161254862,123.014933984404,124.207629297982,127.33795197859,129.176007326748,130.740891696593
Samoa Americana,ASM,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua y Barbuda,ATG,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,,,,,,79.5693807339448,80.4615825688071,81.0825688073393,82.2199923547401,84.1995685889035,85.8781127129751,87.621505024028,89.4604630843163,91.0598241590214,92.3492791612058,97.2750109217999,96.7398427260813,100,103.456749672346,106.950360419397,108.083497160332,109.261003713412,110.319735692442,109.779789209262,112.450169287899,113.807620427883,115.436612610656,
Australia,AUS,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,63.3975026014568,64.6462018730489,67.6378772112383,69.4068678459938,69.5629552549428,70.1612903225807,71.2018730489074,74.3756503642039,77.6534859521332,79.9687825182102,82.1540062434963,84.0790842872008,86.3423517169615,89.4120707596254,91.4932362122789,95.4734651404787,97.1644120707596,100,103.303850156087,105.124869927159,107.700312174818,110.379812695109,112.044745057232,113.475546305931,115.686784599376,117.89802289282,119.797086368366,120.811654526535
Austria,AUT,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,73.207117831008,75.3692237067868,77.0600314833087,78.4940964432539,79.5192125233051,80.2527511738915,80.7093843250227,82.6019086974074,84.7908599162324,86.3258779282457,87.4960715682981,89.2995460030087,91.3526656707508,92.6695586626601,94.6791492774124,97.7239836933118,98.2187688495277,100,103.286579148754,105.853948467215,107.971192747618,109.70500693326,110.688581802368,111.675472068849,113.999739176771,116.277886952829,118.057980056249,119.689435836364
Azerbaiyán,AZE,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,0.472147856602571,8.32026483077423,42.5797574928902,51.0083365239617,52.8825603662633,52.473937940233,48.0004455223207,48.866855021793,49.6229209998933,50.9980538796672,52.1372815200996,55.635135464322,61.0203424736215,66.1026809284233,77.1416666666667,93.225,94.5833333333333,100,107.858333333333,109.008333333333,111.641666666667,113.175,117.733333333333,132.383333333333,149.508333333333,152.9,156.891564325,161.221472575
