Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Países pobres muy endeudados (PPME),HPC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,338.697920159068,306.860603694985,312.156904438673,319.381482689037,328.060090015786,323.763798333564,325.706694376301,327.527198615182,324.746913709927,328.849880881461,350.593644964728,401.824267191365,453.334139057781,496.844957325903,562.570203832555,659.830727286155,719.290361437208,765.33830012586,794.113455481725,845.489382295123,898.20167200827,939.835942016555,940.133956844979,916.152429083545,907.824509737035,942.033558928709,969.280191916466,
Croacia,HRV,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,5520,5430,5180,5210,5290,5600,6670,8520,10150,11310,12670,14250,14110,14090,14040,13440,13580,13260,12970,12380,12680,14080,14990,
Haití,HTI,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,310,260,310,360,390,400,450,550,640,730,670,660,700,780,890,990,1140,1120,1230,1300,1370,1410,1390,1330,1310,1360,1330,
Hungría,HUN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3660,4030,4250,4370,4400,4410,4490,4620,4790,5290,6630,8640,10360,11230,11750,13230,13380,13260,13250,13060,13500,13560,13250,13100,13190,15020,16500,
Sólo BIRF,IBD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1086.75208886643,1134.54870892324,1225.81886474691,1342.40241472861,1429.23441192951,1385.32929091985,1360.24859831275,1411.29256593359,1421.30595365241,1441.50810301173,1569.19846583961,1825.01378093576,2132.0909565573,2480.19726564633,2947.92289616967,3485.20053759173,3749.58160272935,4189.3197457999,4666.3375129933,5288.95076559099,5721.92578157607,5911.76935383939,5763.486527884,5658.25379717619,5782.69927491467,6215.90011078557,6568.39791868854,
BIRF y la AIF,IBT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,943.177291163299,975.654067136207,1048.32937004174,1143.62527700067,1213.56203752868,1176.06020135591,1154.78873826341,1194.91300095428,1203.06217530119,1220.00006988922,1323.88967502048,1535.97879912436,1787.23262485361,2071.18952719782,2448.54612423556,2885.85711755924,3097.82687744911,3443.58031510564,3812.93567491242,4303.58444393441,4645.71536265207,4796.89200362895,4674.47512110574,4575.97555318329,4652.91698166737,4974.89655934816,5232.45515267814,
total de la AIF,IDA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,368.036509238099,345.022392727022,351.98297759212,372.862881748193,387.063726146009,384.094334907811,387.060662090739,396.429119415225,408.549318515859,424.631787392117,454.341840054441,524.797103581912,596.189191753268,676.94092218077,768.122063237504,895.67630028117,962.574028967252,1030.94396334629,1084.26036070162,1190.94662062266,1288.69330225242,1364.80166125078,1366.30867929457,1330.88854351164,1308.51216890381,1350.17602009741,1385.44811068818,
mezcla de la AIF,IDB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,456.187627181745,437.18562054396,444.917635609917,481.720090944762,499.652342829059,487.414691137125,490.849828615551,502.725812804023,527.601161900051,561.145951833154,605.281406466519,714.850263119296,824.190389679616,980.108539318661,1123.78985568575,1314.20266649236,1379.80863636802,1453.00107841505,1525.00882865097,1703.74238065916,1858.32434578035,1992.47795431397,1964.85868762014,1844.03125082223,1738.4353137317,1733.88688777359,1729.45349326379,
Indonesia,IDN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,740,850,990,1090,1100,660,570,580,720,790,900,1080,1220,1380,1600,1940,2150,2530,3010,3580,3730,3620,3430,3400,3530,3850,4050,
Sólo AIF,IDX,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,323.724651796495,297.987969308129,304.636725881152,316.98824770238,329.235956838675,331.247049545053,333.955925654982,342.043204047652,347.346983248545,354.120521359297,376.427005504167,426.612529338488,478.4016540851,520.08872287774,583.969726983339,678.564194973421,747.350926623585,813.640394709284,857.827693937811,925.983333361632,993.308371362588,1037.94649645988,1055.10633061822,1066.46896699526,1090.05589860265,1158.18588243894,1216.95055307782,
Isla de Man,IMN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,17050,18800,21310,21880,22480,23780,27780,34170,39590,44420,47220,62280,64940,71570,74390,82210,87850,89000,83990,78870,77900,83160,,
India,IND,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,320,340,370,400,410,410,440,440,450,460,520,610,710,790,910,1000,1120,1220,1360,1480,1520,1560,1600,1680,1830,2010,2120,
No clasificado,INX,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,14600,15480,16920,18880,20660,21440,22650,24080,24020,24830,29890,37690,44530,47910,50530,50920,46810,44880,41900,40590,43480,46320,50350,52490,53480,59640,64100,
"Irán, República Islámica del",IRN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,1310,1580,1780,1800,1720,1760,1790,1880,2200,2520,2960,3480,4270,4970,5560,6250,6870,7130,6990,6500,5370,5500,5420,5300,,
Iraq,IRQ,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,1900,2430,3540,4160,4580,4960,6300,7040,6830,5930,5620,4880,5060,5740,
Islandia,ISL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,26100,25660,25490,27320,28480,29280,30400,31550,30710,30930,33720,42030,50700,53610,61930,50100,41850,36250,37590,40680,46960,48230,50160,55150,60530,67890,73000,
Israel,ISR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,14820,15720,17550,18610,18920,18760,18440,19200,19260,18600,18680,19930,21430,22320,23960,26150,27260,29660,31450,32220,34320,36020,36070,36330,37550,40860,43100,
Italia,ITA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,21590,20860,20670,21830,22300,22220,21990,21890,21170,20710,23350,28270,32430,34250,35900,37910,37870,37850,37900,36200,35550,34890,32980,31950,31360,33840,34530,
Jamaica,JAM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1830,1870,2280,2510,2750,2880,3110,3230,3230,3250,3440,3650,3800,4090,4320,4570,4330,4390,4590,4980,5010,4910,4700,4600,4750,5010,5320,
Jordania,JOR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1280,1340,1420,1430,1450,1480,1530,1670,1740,1780,1900,2160,2340,2510,2730,3110,3380,3520,3620,3720,3830,3920,3950,4000,4080,4270,4410,
Japón,JPN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,33430,36980,42110,43150,40040,34450,33780,36230,36770,34790,35070,38350,40560,39930,38740,38850,38800,43440,46880,49480,48280,43950,38840,37860,38490,41150,41710,
Kazajstán,KAZ,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1430,1310,1280,1340,1390,1390,1290,1270,1360,1530,1810,2300,2930,3860,4980,6110,6790,7440,8280,9940,11840,12080,11380,8770,8040,8070,8820,
Kenya,KEN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,270,260,270,340,390,430,430,410,400,380,400,450,510,580,700,820,900,960,990,1050,1130,1240,1290,1350,1420,1600,1750,
Kirguistán,KGZ,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,450,370,360,390,390,360,300,280,280,290,340,400,450,500,610,760,860,850,880,1040,1190,1250,1180,1110,1110,1220,1240,
Camboya,KHM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,250,320,320,290,300,300,310,320,350,400,460,520,590,670,700,750,810,880,970,1020,1060,1140,1230,1380,1530,
Kiribati,KIR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1020,1050,1150,1090,1340,1470,1300,1330,1340,1250,1310,1480,1700,1710,1820,1930,1900,2050,2090,2620,2980,3220,3470,2920,3020,3080,3350,
Saint Kitts y Nevis,KNA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,6190,6710,7310,7690,8080,7830,8280,9120,9440,9370,9270,10390,11640,12440,13050,14850,14620,14690,15450,15470,16610,16490,16410,17080,17240,18520,19290,
"Corea, República de",KOR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,9010,10090,11820,13320,13550,10330,10430,11030,11950,12850,13790,16200,18520,20800,23440,23860,22040,22290,23590,25660,26980,28160,28720,29330,30300,32730,33790,
Kuwait,KWT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,20520,20870,21480,19680,16870,17980,18660,18930,22600,28510,35220,42300,47580,51710,45000,42490,43790,49690,53060,51000,41820,35330,31400,33590,,
América Latina y el Caribe (excluido altos ingresos),LAC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3149.89042731448,3378.5238579966,3591.12431085041,3883.57717061008,4159.93300363577,4137.02471782804,3929.10916629296,4022.56333717799,3908.26764847161,3656.17235688066,3640.52866126797,3933.71484466031,4406.29059485998,5088.20449549581,5952.90958701884,6879.20027244461,7055.75557749594,7842.92090742606,8648.4058632603,9525.8142100469,9904.70812151271,9792.83259524103,8952.61540889664,8210.48338400196,8072.03752477471,8323.4397904478,8372.83645422492,
República Democrática Popular Lao,LAO,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,280,310,350,380,370,310,290,280,310,320,340,390,460,510,620,750,890,1000,1140,1370,1610,1820,1970,2120,2240,2450,2570,
Líbano,LBN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2220,2610,3160,3720,4000,4250,4490,4600,4460,4200,3790,4730,4890,4860,5410,6060,6870,7470,7560,7560,7640,7550,7280,7230,7470,7720,7380,
Liberia,LBR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,250,180,210,250,290,330,390,430,460,520,560,630,630,630,620,620,610,580,
Libia,LBY,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,5170,5160,5140,6860,8600,10400,12200,12090,12380,4690,11550,10750,7610,5690,4550,5410,6800,7640,
Santa Lucía,LCA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4410,4510,4660,4850,4760,4930,5150,5250,4990,5010,5370,6000,6230,7260,7500,8090,8020,8170,8820,8860,8790,8840,8730,9440,10070,10640,11020,
América Latina y el Caribe,LCN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3217.73941922243,3450.80467513355,3681.85250465331,3987.15303945823,4273.00873072729,4253.72097973138,4056.75239033299,4152.76848924732,4036.58209274389,3784.54940108801,3774.15633299191,4093.77722333292,4584.4076874452,5278.5697963862,6158.718018779,7100.01938600404,7269.07784390461,8053.15366373002,8881.6023838597,9795.47169473012,10201.6958372093,10093.7606231084,9281.50460504553,8552.5553607203,8426.15129117198,8720.45931435606,8794.06168999584,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,276.047999831473,251.711883449252,263.591282386298,274.973478248678,288.602042200811,288.139963743412,290.245925900531,300.716906012225,306.168730550388,317.41258571318,339.151531183939,389.124697365154,442.194443178182,489.120127300396,560.279678725701,652.299372943542,719.788043670757,784.081092260189,827.69606822215,905.936550608646,974.203073123664,1018.62661561874,1014.86984599128,1002.87790149386,1008.41655120181,1055.64018442934,1099.36582790268,
Países de ingreso bajo,LIC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,300.158936539709,262.607941087577,262.492274525288,263.712153416243,269.82323432732,267.679225507268,264.530490202547,272.973394606905,284.378340330658,298.873439536916,312.317032246961,354.77669480887,399.919337126977,442.765125759274,510.464864986566,593.768495489347,659.059524398928,716.230242478622,724.1971788927,768.416805380519,818.365164921523,856.296915407171,846.370559124678,826.752348538881,801.726075212373,800.011115088268,819.721478487754,
Liechtenstein,LIE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,56710,61990,70060,78590,80150,77640,78650,78870,68240,65060,68450,78680,92730,104070,112190,121890,116430,,,,,,,,,,,
Sri Lanka,LKA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,600,640,690,740,800,820,840,870,830,840,940,1060,1210,1360,1550,1790,2010,2410,2850,3360,3490,3640,3760,3810,3870,4040,4020,
Países de ingreso mediano bajo,LMC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,443.852043776245,447.963825773667,472.20794838877,511.197929468324,529.701925499099,531.574676713997,546.086402866701,555.136812985528,566.593504051387,574.393274477458,628.53784898684,727.881583948863,830.306870315732,936.622663204212,1082.36785086821,1232.64815918956,1332.08156312032,1444.1464488,1568.06767591543,1728.57438485003,1835.4302205174,1906.24902466856,1910.67176045783,1922.6910925747,1965.65953903826,2091.59725614776,2176.19533410358,
Ingreso mediano y bajo,LMY,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,911.315821155757,940.625074954092,1007.32516116244,1095.81947580647,1160.98990306175,1122.32573849349,1102.30660973458,1141.77606916678,1151.37670891527,1168.13562217581,1267.99208795434,1471.25035089267,1710.05029056928,1981.51182884257,2342.15671767653,2756.0027084866,2966.5109481956,3314.41424220924,3682.40345338461,4170.11675655093,4509.37940540734,4661.61173915359,4544.11350475787,4453.37547502059,4530.3917665586,4838.90164464503,5087.61375506363,
Lesotho,LSO,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,660,680,690,700,690,620,610,580,640,590,670,810,1020,1130,1300,1310,1230,1300,1440,1610,1560,1450,1340,1300,1240,1280,1380,
avanzada del dividendo demográfico,LTE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1179.88692710708,1218.30944958786,1380.27516685492,1566.91441150816,1704.32631391038,1652.07320153649,1588.87685867925,1634.37091617961,1645.34408612184,1722.32864618866,1917.8423860478,2276.74682132476,2690.50288790205,3190.84634180772,3877.23743047982,4701.81739138524,5132.1395174957,5771.73176187318,6501.02629439896,7470.62090570414,8273.25757739797,8682.52784111962,8514.09594643075,8358.81975812949,8561.46660109809,9341.12402190952,10010.8674242685,
Lituania,LTU,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,2600,2860,2980,3210,3450,3820,4700,6020,7580,8820,10610,12680,12460,12570,13320,14110,15340,16070,15190,14890,15280,17460,19030,
Luxemburgo,LUX,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,40270,41570,46020,48610,50650,47100,46470,46460,45630,42630,46000,62800,73810,71580,86210,88000,71220,78220,76260,75450,75500,76470,72470,68670,66430,70910,73900,
Letonia,LVA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,2720,2860,2980,3320,3600,3930,4670,5830,7380,8910,11210,13490,14080,12620,13210,13930,15010,15330,15100,14780,14850,16540,17730,
"Región Administrativa Especial de Macao, China",MAC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,14300,16030,17430,17500,17330,15700,14650,14710,15750,16330,17870,22250,24020,26320,34580,34360,36530,45580,54870,61240,70560,74210,64350,65980,72310,78640,,
Isla de San Martín (parte francesa),MAF,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1230,1350,1300,1510,1460,1460,1410,1390,1400,1370,1540,1830,2070,2240,2380,2700,2880,2930,3000,2980,3090,3060,3020,2880,2880,3090,3190,
Mónaco,MCO,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,630,580,510,490,500,590,710,910,1120,1280,1440,1870,1950,2380,2730,3140,3620,3740,3300,3180,3330,3920,4580,
Madagascar,MDG,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,290,290,280,300,300,300,280,290,300,280,340,340,340,330,380,450,470,470,480,500,520,520,490,470,470,500,520,
Maldivas,MDV,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,1760,1860,1980,2070,2240,2620,3400,3770,3460,4540,4480,5410,5460,5960,6600,6630,6800,7320,7650,8070,8600,9210,9680,
Oriente Medio y Norte de África,MEA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,2474.05615407833,2654.08814978558,2773.56261818801,2784.08327570414,2737.13474103512,2872.43820455274,2961.67251203341,2944.78136724702,3197.46167985157,3638.41042584368,4151.0526947216,4736.02148844776,5444.33973480499,6341.22365568305,6539.04384132678,6965.30111484507,7361.78755916807,8282.79269891241,8773.05261823488,8758.8625125135,8089.56535102457,7710.76298203214,7292.06135046543,7564.57314750881,7880.04463308815,
México,MEX,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4490,5310,4790,4620,4660,5000,5510,6210,6740,7100,7360,7820,8050,8690,9250,9780,8820,9040,9310,10050,10270,10500,10160,9390,8920,9180,9480,
Islas Marshall,MHL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,3070,2690,2590,2690,2830,2960,3110,3100,3130,3300,3460,3380,3510,3390,3480,3600,3600,3510,3900,4070,4310,4280,4460,4860,,
 Ingreso mediano,MIC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,960.961935676469,995.699610681643,1068.47169795572,1164.78802869117,1235.67975855379,1194.93515129164,1174.45676036276,1217.66115551817,1228.36392465868,1246.67735944727,1355.61909397719,1575.23962480887,1833.96782793647,2129.25015759656,2520.83201565867,2970.36674075522,3199.6485475881,3580.60376436851,3988.28435856668,4525.81806286193,4900.52201134143,5070.83527741102,4947.79628048639,4855.11246599372,4948.70668638646,5297.75869317789,5579.88653600944,
Macedonia del Norte,MKD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1460,1400,1790,2190,2210,2010,1910,1910,1820,1820,2090,2560,2990,3310,3580,4330,4610,4700,4810,4740,5000,5200,5110,4980,4920,5480,5840,
Malí,MLI,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,320,280,270,270,280,280,290,280,300,290,350,400,460,500,530,610,660,690,730,730,780,810,800,780,770,830,870,
Malta,MLT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,8570,8600,9250,10010,10530,10260,10710,10600,10570,10710,12170,14100,15660,16350,17580,20410,20310,21370,22120,22160,23370,24560,25230,23510,24010,26900,27950,
Myanmar,MMR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,170,180,220,270,290,350,470,640,850,1010,1130,1220,1230,1260,1280,1290,1370,1390,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,1241.48963933255,1377.80848068621,1466.51259954755,1509.8292596559,1514.76347173657,1568.06906306014,1598.31856886803,1596.52825032138,1707.50248196921,1894.26240128636,2152.50122530166,2428.95704577868,2842.3008874688,3358.74666292285,3678.52518955027,3996.28426099143,4095.65835085877,4581.08692005392,4744.64641451968,4622.13520061114,4176.04633223679,4113.92561105655,3876.65807617503,3859.90873554638,,
Montenegro,MNE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,1970,2440,3100,3660,4320,5120,6470,6740,6920,7260,7000,7330,7320,7250,7090,7400,8430,9060,
Mongolia,MNG,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,510,430,460,550,580,520,480,470,480,530,610,760,900,1120,1410,1800,1790,2000,2590,3650,4330,4210,3820,3500,3230,3630,3790,
Mariana,MNP,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,210,190,180,210,250,290,330,320,320,290,320,360,400,420,460,500,540,520,540,600,670,690,640,530,470,460,490,
Mauritania,MRT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,970,870,900,970,870,830,820,730,650,650,710,800,940,1150,1230,1380,1440,1500,1600,1760,1850,1750,1640,1510,1500,1580,1660,
Mauricio,MUS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3120,3230,3470,3780,3900,3780,3660,3900,3970,3960,4410,5170,5600,5930,6490,7400,7800,8080,8400,9550,10520,10820,10700,10640,10980,12270,12900,
Malawi,MWI,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,220,160,160,170,200,200,180,160,140,170,220,300,300,310,330,370,410,450,490,460,410,370,350,340,340,350,380,
Malasia,MYS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3230,3600,4050,4500,4620,3640,3380,3460,3550,3790,4160,4740,5270,5840,6630,7510,7600,8260,9050,10180,10840,11140,10680,10150,9950,10650,11230,
América del Norte,NAC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,25883.190641534,26988.3546538853,28231.071814046,29338.7219297149,30184.6795854531,30870.9095863578,32450.6601543847,34662.2071531187,35377.6409875293,35975.5292990041,38406.4521242772,42181.5643059303,45083.3674339909,46964.7202884633,47971.9034847251,48662.7444044349,47300.6021521739,48555.2688197584,50247.3387870695,52601.2678913999,53843.7408113716,55503.0251049637,55841.8518699397,55879.663078939,57464.7614986914,61329.2679660457,63859.9873654915,
Namibia,NAM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2210,2270,2460,2510,2510,2370,2240,2260,2100,2010,2290,2890,3530,4030,4210,4310,4250,4500,5140,5680,5910,5760,5290,4700,4610,4900,5060,
Nueva Caledonia,NCL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,16340,16780,18220,18240,17810,15730,14810,14020,,,,,,,,,,,,,,,,,,,,
Níger,NER,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,340,270,240,240,240,250,240,220,220,220,250,280,330,360,380,440,480,520,520,550,570,590,560,530,520,570,600,
Nigeria,NGA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,360,310,310,390,440,440,460,470,530,630,710,870,1030,1350,1610,1960,2040,2140,2180,2440,2690,2940,2820,2430,2090,1960,2030,
Nicaragua,NIC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,290,450,610,880,880,880,930,960,970,960,1000,1080,1160,1200,1290,1390,1380,1460,1570,1670,1740,1830,1890,1960,2030,1970,1890,
Países Bajos,NLD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,24040,25370,27690,29750,29800,28260,28670,28810,27390,27020,30950,37280,42050,45910,49110,52670,53670,53900,54480,52930,52950,51980,49810,46900,47140,51300,53060,
Noruega,NOR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,30220,30860,32700,35800,37920,36110,35550,36570,38250,39880,44750,54110,63790,69990,78500,87520,87910,88560,90420,99220,104330,104560,93110,81810,76210,80640,82500,
Nepal,NPL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,190,200,200,210,220,210,220,230,240,240,260,280,310,340,370,430,480,540,610,700,750,770,780,770,860,970,1090,
Nauru,NRU,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,8750,12260,12950,11390,10220,10160,12040,14230,
Nueva Zelandia,NZL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,12360,13400,15280,16730,17160,15790,15040,14080,13810,14170,16960,21500,25440,26400,28170,28680,29710,29700,32280,36740,39930,41590,40520,39290,38580,41600,42220,
Miembros OCDE,OED,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,19369.7088268016,20331.1961204489,21600.0757419537,22576.035718687,22637.6223824967,21857.8951661739,22162.2976778322,23122.9371653961,23094.3294014493,22959.1810980988,24691.3798556307,28136.4315872309,30984.2060044233,32511.8286906847,33770.4210287671,35157.2440850459,34511.1660388517,35433.0078639361,36583.7581307944,37731.6839086001,38371.4680423281,38491.0940165113,37377.1476214704,36466.8422380554,36580.7294436884,38945.4306964656,40173.4717051555,
Omán,OMN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,6280,6160,6270,6470,6810,6530,6370,7070,7830,8000,8290,9410,10690,12660,14560,17430,17740,18100,17020,19360,20310,19010,17450,15750,13970,14190,14110,
Otros Estados pequeos,OSS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,4212.841091066,4713.28293553932,5713.56139350604,6867.18241372536,8309.47560834624,9774.27565527906,11187.7471910135,11033.2724033238,11524.5184595213,12479.01986405,13803.8390396687,14883.0027273412,15104.2608986836,14103.1508553118,12962.659244701,12254.9901608837,13007.9944287188,13592.0881505417,
Pakistán,PAK,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,440,440,470,480,470,450,440,480,510,530,570,660,740,800,860,920,950,970,1030,1120,1210,1230,1260,1310,1400,1480,1410,
Panamá,PAN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3260,3440,3470,3560,3600,3690,3760,3910,3840,3970,4110,4510,4790,5100,5770,6540,6900,7260,8550,9540,10630,11190,12200,12780,13750,14420,14950,
Perú,PER,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1550,1760,1950,2150,2280,2150,2030,1970,1900,1960,2080,2280,2540,2810,3210,3790,3970,4410,4970,5790,6420,6530,6340,6110,6060,6470,6740,
Filipinas,PHL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,820,920,1020,1160,1230,1200,1180,1150,1160,1130,1170,1290,1380,1490,1720,2000,2170,2370,2520,2860,3160,3330,3380,3450,3530,3710,3850,
Palau,PLW,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,9200,8810,9410,10350,10830,11780,11800,11090,11400,12270,12760,12870,14150,15860,16670,16650,17810,16490,
Papua Nueva Guinea,PNG,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,980,1030,950,930,850,720,630,570,510,480,470,540,650,790,1070,1400,1510,1740,1820,2270,2500,2990,2860,2710,2590,2600,2750,
Polonia,POL,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2480,2760,3240,3830,4230,4350,4430,4670,4710,4900,5500,6250,7340,8460,9940,11980,12500,12740,12890,13160,13390,13560,13310,12720,12730,14150,15350,
