Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Asia oriental y el Pacífico (excluido altos ingresos),EAP,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inicial del dividendo demográfico,EAR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia oriental y el Pacífico,EAS,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central (excluido altos ingresos),ECA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central,ECS,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-848890000,-898320000,-1000010000,-54840000,-456780000,-2098500000,918120000,1112624807.89856,-551175742.395336,-1219024875.34276,-386818498.301526,-479422715.697438,473925450.450204,1739926904.30173,1886488798.71568,1769407670.26781,313049365.566019,-1582287237.9006,-400136159.763148,-146438179.506799,-932905961.33437,-668742113.604319,-2221086836.90412,1110061623.59127,-157281991.737852,-1332831219.01806,-59044772.2058958,
"Egipto, República Árabe de",EGY,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,2538000000,31000000,-254000000,-192000000,-710500000,-2566000000,-1634800000,-971000000,-388400000,622400000,3743300000,3921700000,2102800000,2635400000,411600000,-1414600000,-3349300000,-4503800000,-5483900000,-6972000000,-3533700000,-5954500000,-17243300000,-20493900000,-7939700000,-7698166088.33334,-10221895259.0833,
Zona del Euro,EMU,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,-25866972479.8139,-83833383658.8232,-24223902231.2352,44579556206.1366,24891688306.4586,81294164424.213,19188044538.2894,-356367033.279076,24870211054.706,-262381102813.105,-34422146719.7926,-41234454797.9797,-49623973931.8519,128223444500.552,279343103254.538,314162221164.808,322471439618.685,366385443143.315,407657300940.704,405414205998.096,312826085283.442,
Eritrea,ERI,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,107205479.594321,123591032.859437,-31470548.1934117,-59750379.3989883,4963143.14421326,-292743488.895409,-208772373.340657,-104657012.457045,,,,,,,,,,,,,,,,,,,,
España,ESP,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-5803781134.44073,-6389349435.88916,-1966861256.45154,-2233973438.88585,-829666961.158091,-7251485437.82898,-20659548705.1282,-25928189733.2711,-27555477891.8335,-26251685129.0351,-35103881711.6869,-58677027283.2252,-83915470590.1026,-111532335014.355,-139287625661.585,-145715515235.168,-60418930687.3382,-52249545356.1328,-39975229877.5027,735150583.0459,27588004255.4173,22662337678.7699,24107676878.1213,39298651172.1781,36857922351.0279,27209528503.5806,29606456980.1137,
Estonia,EST,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,21631079.7370876,-166292388.950034,-157805570.472365,-398235485.94958,-561729553.875175,-478433380.639936,-294644154.245682,-299009347.520142,-324621263.961475,-779341245.579739,-1276109256.30196,-1455763985.17049,-1218079448.93351,-2549061127.14498,-3323095156.7053,-2156421558.16225,525703676.23777,340438472.303463,304229741.404566,-431767873.970718,75410518.7800786,173055018.043069,403274473.824457,300563086.477839,621809623.423232,280088326.888105,616045117.440802,
Etiopía,ETH,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-50000000,125418697.81939,39377829.1915885,79569127.2268142,-40251869.0155993,-332610081.55655,-465224277.359588,13457193.3725403,-373389901.789351,-136640610.7812,-136384298.668089,-667837097.106207,-1567750097.67822,-1785898857.01804,-828004872.805442,-1805740812.44915,-2190653761.04338,-635273119.692721,-1055616929.04166,-3077984122.74122,-3033415076.16886,-5771532764.96013,-7566576583.35526,-7905485192.5091,-5928627607.10802,-4611293722.98811,,
Unión Europea,EUU,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frágiles y situaciones de conflicto afectados,FCS,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finlandia,FIN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-1135004052.24786,1110443784.94594,5231356798.12895,5002580419.46603,6632800363.77208,7339629117.19132,8044740599.56044,10527099590.0977,12082014153.4109,12091805084.2627,8539305696.64523,12556749492.8932,7782802138.88333,7997111885.27905,9578241229.02915,5710039150.76064,4407663177.32742,2792225335.64214,-4797433834.80789,-5899068430.12718,-5238720562.94686,-4331232819.03163,-1682673752.16945,-4841647992.55956,-1938724242.53102,-5297700812.16119,-462884410.984844,
Fiji,FJI,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-138087593.844757,-112763596.00444,-112704432.329936,13539514.0027079,-34148960.1191404,-59894806.6001727,12692771.4666497,-25505583.1667617,-67603892.1169792,15745653.8269843,-52505577.7515239,-251224967.371611,-205524042.211005,-506018222.797621,-386971587.444887,-526301838.876914,-123989445.185117,-149446716.080541,-195062701.836569,-56960642.2615759,-406920504.890231,-280634401.887571,-163804572.319285,-181084412.459049,-358291325.492439,-469128745.885069,-692992352.319962,
Francia,FRA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,8989785410.58074,7415274026.52038,10840336630.7297,20560612391.7104,37801148626.7183,37698545877.1245,50692422641.2373,16125180558.2177,20965385279.5949,17651008712.0083,15984849589.3334,9166417134.83921,-142691013.406228,514325562.525151,-8718514442.63444,-28163013357.7813,-22099585073.5784,-22031068187.7643,-29508603051.6754,-32875102689.5348,-24382747331.6784,-37354496128.6695,-9130436716.69977,-12205179244.4941,-17978489467.604,-16831863796.2885,-18418375786.9075,
Islas Feroe,FRO,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,223970000,176080000,99190000,146200000,125740000,-6560000,129705661.170439,31181073.21276,21240459.5954714,-80569602.5374897,-30578904.3102582,-24635504.8574939,144276278.64585,194304400.886316,,,,,,,,,
Micronesia (Estados Federados de),FSM,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,-38254100,-24572700,-44221400,-23832100,-2173400,22407600,,,,,,
Gabón,GAB,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-49088407.1777539,317360428.286558,514659207.568302,888616636.534866,531357331.205347,-595536813.594077,390390350.60752,1000995434.25058,517388917.96551,338032980.729283,765896007.592374,924480491.200408,1982970941.84373,,2748153648.13967,3829611012.16299,804085379.931301,2453186895.57335,2604448146.00985,1977634348.88967,1462632469.494,1112065880.72226,140995975.044941,,,,,
Reino Unido,GBR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-17721103946.9125,-10025834771.6336,-13436363557.0545,-10328612315.6232,-1402652030.84077,-5272998683.33101,-42326899630.8965,-38147197230.0189,-35008241264.1148,-38484676849.9012,-37146363758.6986,-56206895934.4029,-49882390349.2654,-77503140150.6407,-104929782987.011,-115710780623.38,-79778321139.4705,-77464401023.9951,-47997253873.2994,-94588381464.6931,-136462847495.404,-149410186406.387,-147252099433.092,-147720070237.251,-100432549069.078,-104799372051.437,-87544620168.3514,
Georgia,GEO,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,-514200000,-275700000,-198400000,-175899687.6,-197094537.56,-216912821.52,-382208826.06,-356204277.39,-695658032.23,-1191302771.38,-1992056360.82,-2811210944.17,-1141145836.07,-1198803819.48,-1843079773.52,-1882741233.85,-955492553.195,-1784183121.52,-1767022015.06,-1885853892.39,-1305986784.81,-1191685473.89,-960445299.250001,
Ghana,GHA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-558800000,-254600000,-143700000,-306850000,-403464000,-521730000,-964300000,-386417603.19361,-427467882.44416,-105237554.6132,101686603.45587,-590188288.77,-1104609520.85246,-1056074432.76184,-2378784231.83093,-3327428935.89148,-1897165484.24191,-2747340000,-3541315695.2523,-4911713679.07456,-5704034549.66674,-3694575338.27762,-2823640338.08023,-2832047270.61979,-2002640000,-2044594273.03091,-1863971933.06699,
Gibraltar,GIB,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-56790000,-247980000,-216482000,-177268000,-91077000,-154466350,-201046593,-140090196.442928,-59514979.6632398,-199626587.044534,-185261398.508076,-162350000,-160340000,-221350000,-454590000,-438210000,-403360000,-326890000,-1161380000,-1038620000,-1189770000,-981676723.85615,-1020197641.14415,-2744932547.96254,519350000,-190470000,-314620000,
Gambia,GMB,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-5165441.43561349,8099755.2877304,-8138919.18032685,-47078884.6839824,-22953546.5106779,,,,,,2635836.66724013,-30321808.6307897,-43391563.8491339,-65600015.6774856,-79274784.324242,-6288458.7865958,28003761.8340799,17499603.55455,-108142561.879563,-92782872.7982535,-97109176.6259202,-84557301.9463361,-99173808.6990761,-95603266.2552502,-110827141.656588,-78645905.1960736,,
Guinea-Bissau,GNB,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-61979000,-45940000,-35180000,-44470000,-6380000,,,,-11133112.2734876,-1268314.1485315,-287336.389909998,13864301.7383667,-10483855.897393,-40075342.055323,-30650191.8554797,-28780321.3452283,-47610403.3156422,-70790428.7903534,-14050574.5210421,-83241961.1249816,-52508821.2163037,6310286.49502087,20941855.2943375,10056270,3879055.91659572,-54134326.6220671,-127409979.195969,
Guinea Ecuatorial,GNQ,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,2842889.76820805,-381841.150946369,-123404175.599221,-344039026.275848,,,,,,,,,,,,,,,,,,,,,,,,
Grecia,GRC,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-747000000,-146000000,-2864000000,-4554000000,-4860000000,,-7294252083.2129,-9817441650.67527,-9403099987.55532,-9595594260.97014,-12812812179.9254,-13492562448.2979,-18218753983.732,-29576385911.1083,-44579249236.0976,-51297053502.019,-35945594305.5771,-30262611051.7222,-28599315728.5508,-6172097058.75121,-4949141208.60395,-3734712056.87206,-1611391808.26571,-3261057769.58007,-3605994841.93992,-6248523036.36721,-3112110573.38847,
Granada,GRD,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-43677777.7777778,-28133333.3333333,-41807407.4074074,-56507407.4074074,-69092592.5925926,-81511111.1111111,-55748148.1481481,-88096284.8148148,-102873241.851852,-125548762.962963,-145937451.851852,-65702984.0740741,-193262673.333333,-226702041.851852,-241705404.814815,-251947382.222222,-197163179.62963,-203902454.074074,-207008409.62963,-193202811.851852,-212831042.222222,-105341664.661606,-121997267.17531,-116500073.072754,-134815702.185523,-116327736.4428,,
Groenlandia,GRL,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-701700000,-625300000,-572100000,-451000000,-633500000,-1039100000,-1025900000,-1049600000,-1252904184.60113,-1234874116.05622,-1039185910.77308,-1164400000,-1241000000,-1524000000,-1785600000,-1553562660,72262890.000001,-766950989.999999,-1579834920,-1847275530,-2238781140,-1909306330,-773787480,637267670,857080020,622335380,1791148670,
Guam,GUM,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-140225000,-124945000,-134765000,-32700000,-63100000,-55600000,-49500000,-82200000,-90900000,-62300000,-44600000,-19915600,-96268000,-180641000,-165677000,-321363632.57136,-230589983.38158,-246354258.11448,-372288521.10006,-366670137.84792,-456029798.39635,-385182803.31344,-38822257.5949424,-49983671.8717913,-390632574.859161,-1176633473.90858,-1696245503.9341,
Ingreso alto,HIC,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong, Región Administrativa Especial",HKG,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,2869598898.26132,10665499440.448,7544767609.42816,10391654657.5882,13128959284.7968,17408758879.328,16822246081.6072,21574646019.8116,24555234186.2004,27554630254.0676,32872053517.7079,21155607433.43,16012190299.7133,13808455084.0429,4147336654.68085,4190681086.76459,4057155167.75086,10264062287.5864,12688130481.0545,15621074373.1757,13514401799.9993,21807160861.7421,
Honduras,HND,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-308700000,-343300000,-200900000,-335400000,-272200000,-147700000,-240900000,-508263274.2842,-478666907.592412,-281571254.028688,-552820451.195314,-683390969.51344,-304335008.452307,-382653481.163833,-1116156503.15255,-2129853584.47427,-556653464.758829,-804073094.360136,-1408660826.65629,-1580746021.60538,-1762523570.4364,-1372124152.44885,-979945387.011726,-682674236.402166,-288253383.027148,-1350217716.87643,-347298261.567879,
Países pobres muy endeudados (PPME),HPC,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,HRV,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,694283341.426339,770534186.177608,-1441887231.03273,-1091425766.60964,-2499582650.25622,-1369291314.80888,-1502446735.41374,-338043019.674813,-516315412.874183,-1661740755.01362,-3209662662.84215,-2572850701.95802,-3392128173.73113,-3909392829.5932,-4752582813.71008,-7482989420.41721,-4086119929.08062,-1485244974.55918,-1045612820.13437,-207948363.42988,566902270.930818,63597038.6603469,1594632748.80223,1139674210.40915,2102735680.52954,1027744714.86959,1455551838.81894,
Haití,HTI,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-11830000,-23390000,-87070000,-137720000,-47700000,28710000,-59820000,-114210000,-131900000,-88950000,-44780000,-62380000,7048000,-85029000,-85773000,-204814583.793969,-122185676.878835,-101824279.161843,-323623966.85515,-431148219.822783,-560837855.998653,-750652437.396936,-270775987.476313,-72459348.3435013,-265013110.347812,-342991166.731597,72214808.336835,
Hungría,HUN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-4262485321.1674,-4053569972.81271,-1711883518.41086,-1854085269.5794,-2139729352.16102,-3721634281.07288,-4108992898.71996,-4173563161.65006,-3289609794.38738,-4361443385.9147,-7039900025.20667,-9445878133.34234,-11181808084.8179,-8422271299.47517,-10209896208.3164,-11125011068.8044,-892033654.183193,341646259.646128,886554259.949579,1989672606.8815,4665997538.15975,1604607987.09942,2925516290.04182,5854912155.02455,2768954240.52673,636384808.791446,-620263568.285688,
Sólo BIRF,IBD,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRF y la AIF,IBT,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total de la AIF,IDA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mezcla de la AIF,IDB,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-2106000000,-2792000000,-6431000000,-7663000000,-4889000000,4096965770.22988,5782898397.49641,7992074100.4978,6900901091.30435,7823542185.48575,8106793838.4709,1563009904.01622,277544828.92532,10859493593.9516,10491041826.7602,125992416.495584,10628489686.0766,5144284990.19703,1685068008.42166,-24417850938.214,-29109199017.0582,-27509865798.2326,-17518744569.4758,-16952255385.0263,-16195634380.3564,-30633120324.4287,-30278799515.9657,
Sólo AIF,IDX,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de Man,IMN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-1875802280.34537,-1676281517.88667,-5563227578.46281,-5956139581.80651,-2965195307.24208,-6903105373.49659,-3228022816.39829,-4601248652.10514,1410181566.42623,7059496037.43388,8772510263.57572,780195721.51843,-10283543307.9807,-9299060317.4628,-8075694483.59495,-30971987180.9349,-26186435956.9107,-54515877624.3661,-62517637221.5214,-91471245845.7231,-49122670387.7036,-27314281992.5894,-22456838009.6209,-12113787707.3688,-38167659223.511,-65599439052.6676,-29762864650.3282,
No clasificado,INX,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,-7144573582.78567,-7862125526.79035,-13848550480.3311,-15302982165.932,-5007385900.33075,2319661324.96392,2829018505.41802,-7708573878.64766,3711544924.24214,2786017662.90395,12912448253.793,-12520887870.059,3397575466.98325,24169680523.4891,-44933860211.6341,
"Irán, República Islámica del",IRN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-4215000000,4956000000,3358000000,5232000000,2213000000,-2139000000,6555000000,12481000000,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,-3335400000,2681400000,15519330000,28440300000,-1128500000,6488300000,26126000000,29541000000,16092482324.13,15855500000,-2761814222.12998,2157940000,14892456000,34369500000,15762600000,
Islandia,ISL,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,36855575.5495543,115625098.296134,12613300.8970686,-181595470.194168,-177571591.284468,-610406357.364331,-637371073.950509,-912973168.217653,-378673621.09768,119951753.578697,-565708397.474089,-1401729087.26035,-2648842463.07377,-3970527068.81908,-2916254408.73155,-4146177759.70134,-1185233540.66451,-844996658.186773,-715955284.915382,-518083313.446642,1009783697.64821,775896985.337866,986493571.446016,1717256460.16497,1054988441.58825,985672615.729265,1578738847.71768,
Israel,ISR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-2479800000,-3447100000,-4789700000,-5171700000,-3274200000,-987699999.999997,-1901100000,-2056400000,-2031500000,-1290600000,634800000,2352700000,4540100000,6915999999.99999,5449200000,2553100000,7369899999.99999,8154000000,4368800000.00001,1231099999.99999,8470800000,13090600000,16204800000,11640900000,10114200000,9676699999.99999,13135100000,
Italia,ITA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,7732702839.6478,13199668906.5182,25096131773.9766,39973598784.991,32276687022.7331,20107131271.3941,9984223099.04765,-3106733996.05027,1814148807.61753,-6277210864.05763,-12128604342.2727,-8978989362.55413,-16714795194.9129,-28321585638.5411,-30129935944.5309,-66400853362.7429,-40410770648.6173,-70819281579.9423,-64808125978.6458,-5129312522.54345,23968459009.9493,40098948697.6154,25379134923.6583,48418400177.5711,51456228638.2275,52075452998.1686,64012293968.2361,
Jamaica,JAM,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-184010000,81600000,-98900000,-142600000,-332200000,-333800000,-216300000,-367400000,-758800000,-1074035000,-773356367.272784,-501560989.4947,-1071321664.28855,-1182858296.42866,-2038139959.14826,-2793264220.31389,-1127502303.11628,-934005337.22266,-2063190118.18722,-1440188623.08856,-1356845226.21027,-1114354109.20479,-430100945.993497,-43463029.5942499,-396407773.655027,-243920212.580599,-318538083.619109,
Jordania,JOR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-629090658.820084,-397985562.171468,-258624042.059822,-221861777.150917,29337094.4992948,14104372.3554302,404936530.324401,27581390.0141045,-24030934.3911123,501306213.6274,1198530228.39464,39195475.2543018,-2271235044.85495,-1725938857.0131,-2874692559.87622,-2054052822.6192,-1243195602.74394,-1881948409.49804,-2956017204.22535,-4711237323.94366,-3503873260.38013,-2608028169.01409,-3469788732.39437,-3851830985.91549,-4392816901.40845,-2962760563.38028,-1003464788.7324,
Japón,JPN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,68994126647.2952,95455879688.361,114685034700.846,114126431432.297,130690474028.488,86219920754.3291,108861295892.018,139380520054.084,181993749574.64,170122750083.948,174672769353.091,211735646402.301,142115935666.067,145677709652.338,220887986144.054,129596684408.633,60116999697.1116,46378535980.1121,36351469239.9693,136471801667.015,197049392532.181,203168727082.395,177268535276.423,176811231596.871,
Kazajstán,KAZ,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,-213100000,-751000000,-799300000,-1224900000,-171000000,366309483.565947,-1389516439.9889,-1024341043.79079,-272631279.573086,335427745.436063,-1036013058.41367,-1999920743.5525,-8372284370.6009,6250108639.4075,-4120774908.31296,1385714547.63768,10198631340.3525,2246742418.69834,1954124004.73307,6113706868.24467,-6011602481.45333,-8132081782.44126,-5101859086.98766,-138452915.703966,-7296417740.29965,
Kenya,KEN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-261869235.622166,-448915490.29291,-1578240551.83766,-961189672.741364,-1790669371.427,-2632734196.17107,-2365219129.99254,-199391622.202443,-320276833.921081,-117669073.526434,132419234.800848,-131773010.475556,-252316724.244559,-510433478.209824,-1032063134.43922,-1982580959.14999,-1688531646.93335,-2368666520.21066,-3819265449.35913,-4216125399.26653,-4842121337.6166,-6377902129.71651,-4420779165.07473,-4034814087.4585,-5687486284.18925,-5047669612.91109,-5559231016.68245,
Kirguistán,KGZ,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-87594000,-83974000,-234717000,-424755000,-138515000,-363917362.405079,-183754530.24666,-76084940.6591552,-18993009.9284116,-29317597.93334,-42167038.3950668,29275302.4850642,-37440749.149605,-286120441.192982,-227620109.861771,-713239578.241396,-202340394.284976,-474562170.601211,-477060803.448514,-1025463795.85854,-1010431639.03443,-1301273206.34081,-1052430545.33283,-792242626.367779,-535561906.018105,-961727512.982344,-1066826379.38992,
Camboya,KHM,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-103922000,-156600000,-185700000,-184900000,-209900000,-173578728.951216,-187558123.695063,-136092729.033026,-87877926.7863017,-107306836.844281,-233437993.673334,-182913053.551248,-306993470.02624,-233868557.25949,-423329899.80566,-819975437.40798,-741414916.56002,-980977704.338841,-1025873249.21648,-1212670581.62299,-1295705055.03438,-1444104699.161,-1598447753.50058,-1733542017.09542,-1807323271.66879,-2895566486.60117,-4064575202.43647,
Kiribati,KIR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-4105238.82058536,1382561.7604571,,,,,,,,,,,,-9676457.38990478,-2509439.8256718,-5247202.17926629,-16565244.5429202,194588.006141652,-17302046.914931,3619986.07686792,-10131369.3369135,56046361.6292338,56247992.7039464,19219652.9683895,70501111.1692445,76935282.2217352,86818266.8180729,
Saint Kitts y Nevis,KNA,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-29288888.8888889,-24300000,-45462962.962963,-65077777.7777778,-60414814.8148148,-46307407.4074074,-67196296.2962963,-66207407.4074074,-107408518.518519,-124597773.333333,-115791775.185185,-68379595.5555556,-64720367.7777778,-85109481.8518519,-113034715.925926,-203331386.666667,-180115761.851852,-138581159.62963,-102198873.703704,-84747152.962963,-62703314.0740741,906827.544927422,-79919646.2799604,-123636980.535576,-109778172.516817,-72366082.8980678,,
"Corea, República de",KOR,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,1688100000,-4793500000,-10229700000,-24461100000,-10811500000,40112800000,21784600000,10180800000,2165200000,4066100000,11308300000,29289900000,12208600000,2094800000,10472500000,1753000000,33087600000,27950500000,16638200000,48790600000,77258900000,83029600000,105118600000,97923700000,75230900000,77466500000,59676100000,
Kuwait,KWT,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,2498686384.04763,3243108695.45849,5015953868.97256,7107345148.41143,7934759334.0848,2214889279.81776,5009614079.0413,14672132906.6761,8323614605.80732,4264689769.86825,9424132294.58555,15507974211.0621,30070547945.2055,45311775628.758,41330130542.7909,60239349741.2413,28972202231.9967,36989237365.998,66145829373.5658,79122068567.8395,69492793731.2435,53965916437.5612,8584241437.15996,641706076.70465,7757168971.50941,24049115228.234,33810638106.9285,
América Latina y el Caribe (excluido altos ingresos),LAC,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Democrática Popular Lao,LAO,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-35700000,-160300000,-236700000,-265100000,-206000000,-76500000,89700000,-8470000,-67328448.591433,8271369.05167698,-29706046.226995,-178236964.933127,-173786566.819365,75308544.511628,139406173.616471,77543822.621048,-60905624.699188,29309198.0082791,-206325894.915282,-745403272.355676,-936002554.177325,-1924464371.72909,-2267608962.93737,-1384744199.53442,-1259801184.32609,-1648936579.07613,-947266493.462598,
Líbano,LBN,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,,,,,,,,,,-4540835503.39987,-5138387089.29239,-4405595914.46834,-2748000878.08281,-1116363496.34038,-1604778255.85431,-4102657996.04925,-6740936422.36546,-7552051024.23649,-5523546174.7,-10316751674,-11959785597,-12615309907,-8541780207,-10473958019,-12133902089,-13364370211.0854,-11539788230.5333,
