Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finlandia,FIN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,18034000000,23275000000,29470000000,31422000000,31611000000,32960000000,32114000000,34443000000,32639000000,34218000000,42513000000,51443000000,58766000000,69375000000,81704000000,91781000000,60889000000,68803000000,84264000000,76468000000,77570000000,76765000000,60430000000,60841000000,70586000000,78624000000,73716000000,
Fiji,FJI,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,720000000,842000000,892000000,987000000,965000000,722000000,903000000,830000000,886000000,901000000,1205000000,1446000000,1607000000,1804000000,1800000000,2264000000,1440000000,1808000000,2182000000,2253000000,2826000000,3250000000,2081000000,2316000000,2420000000,2720000000,2734000000,
Francia,FRA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,217351000000,246001000000,289391000000,294560000000,285027000000,307771000000,315748000000,338940000000,328608000000,329262000000,398840000000,470945000000,504124000000,541919000000,630861000000,716795000000,560873000000,611070000000,720028000000,674415000000,681467000000,676617000000,570758000000,567657000000,619334000000,676441000000,654658000000,
Islas Feroe,FRO,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,219000000,242000000,315000000,370000000,358000000,387000000,470000000,533000000,500000000,494000000,738000000,628000000,743000000,790000000,1015837000,988076000,783440000,780024000,987201000,1153117000,1115200000,1072552426.58888,910313043.863418,979286416.929527,1096198681.39617,,,
Micronesia (Estados Federados de),FSM,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,109000000,98000000,89000000,100000000,99000000,100000000,97000000,107000000,114000000,104000000,118000000,133000000,130000000,137000000,142000000,155000000,172000000,168000000,188000000,194000000,188000000,161000000,160000000,186000000,183000000,198000000,195000000,
Gabón,GAB,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,845000000,756000000,882000000,957000000,1104000000,1103000000,841000000,950000000,1002000000,1135000000,1206000000,1347000000,1471000000,1725000000,2157000000,2563000000,2501000000,2983000000,3665000000,3629000000,3754000000,4055000000,3171000000,2635000000,2886000000,3082000000,3140000000,
Reino Unido,GBR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,209318000000,234076000000,267250000000,287332000000,307518000000,321231000000,324899000000,339643000000,340963000000,360333000000,394573000000,469732000000,521919000000,615683000000,644565000000,668600000000,522860000000,592271000000,680939000000,702840000000,662160000000,694126000000,630003000000,636731000000,641002000000,672267000000,695798000000,
Georgia,GEO,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,167000000,340000000,392000000,687000000,944000000,887000000,690000000,709000000,753000000,796000000,1141000000,1846000000,2490000000,3678000000,5215000000,6302000000,4500000000,5257000000,7065000000,8037000000,8023000000,8602000000,7300000000,7342000000,8057000000,9362000000,9517000000,
Ghana,GHA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,2575000000,2108000000,1906000000,2108000000,2326000000,2563000000,3480000000,2973000000,3154000000,2720000000,3210000000,4074000000,5347000000,6754000000,8061000000,10269000000,8046000000,10922000000,15838000000,17763000000,17600000000,14600000000,13465000000,12920000000,12647000000,13134000000,13411000000,
Gibraltar,GIB,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,830000000,,,,
Guinea,GIN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,730000000,706000000,819000000,648000000,620000000,537000000,556000000,612000000,601000000,667000000,640000000,780000000,820000000,956000000,1218000000,1366000000,1060000000,1405000000,2106000000,2254000000,1869000000,2372000000,2192000000,4429000000,3484000000,3386000000,3470000000,
Gambia,GMB,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,261000000,212000000,182000000,258000000,278000000,228000000,192000000,187000000,134000000,161000000,156000000,229000000,260000000,259000000,321000000,322000000,304000000,285000000,341000000,380000000,350000000,387000000,420000000,336000000,548000000,677000000,621000000,
Guinea-Bissau,GNB,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,61000000,164000000,133000000,87000000,89000000,63000000,51000000,59000000,62000000,59000000,65000000,83000000,106000000,127000000,168000000,199000000,202000000,196000000,240000000,182000000,183000000,214000000,207000000,230000000,291000000,284000000,335000000,
Guinea Ecuatorial,GNQ,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,59000000,37000000,121000000,292000000,358000000,317000000,425000000,451000000,813000000,507000000,908000000,1092000000,1310000000,2020000000,2767000000,3787000000,5597000000,5485000000,6972000000,7505000000,6104000000,5946000000,3525000000,2323000000,2842000000,3087000000,2275000000,
Grecia,GRC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,22013000000,21507000000,25898000000,28238000000,26919000000,30293000000,30529000000,33480000000,33019000000,31570000000,44852000000,52760000000,57729000000,67296000000,84853000000,96617000000,74131000000,65907000000,66705000000,61686000000,60859000000,61983000000,46786000000,46809000000,53495000000,63877000000,62510000000,
Granada,GRD,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,118000000,119000000,124000000,152000000,173000000,200000000,202000000,239000000,212000000,199000000,254000000,233000000,328000000,299000000,365000000,363000000,282000000,318000000,336000000,341000000,368000000,340000000,372000000,351000000,420000000,467000000,470000000,
Groenlandia,GRL,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,346000000,363000000,434000000,469000000,397000000,409000000,409000000,365000000,324000000,387000000,460000000,546000000,593000000,660000000,757000000,895000000,742000000,808000000,915000000,861000000,955000000,867000000,667000000,734000000,760000000,829000000,986000000,
Guatemala,GTM,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,2599000000,2781000000,3293000000,3146000000,3852000000,4651000000,4560000000,5171000000,5607000000,7659000000,8127000000,9475000000,10499000000,11915000000,13576000000,14547000000,11531000000,13838000000,16613000000,16994000000,17518000000,18282000000,17640000000,17000000000,18388000000,19699000000,19882000000,
Guam,GUM,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,750000000,640000000,680000000,1076000000,705000000,713000000,760000000,1070000000,1050000000,
Guyana,GUY,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,484000000,506000000,527000000,597000000,630000000,540000000,480000000,573000000,584000000,563000000,576000000,651000000,788000000,889000000,1059000000,1312000000,1161000000,1397000000,1771000000,1997000000,1875000000,1791000000,1492000000,1448000000,1644000000,2410000000,3019000000,
Ingreso alto,HIC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,3177202565178.91,3617966684437.11,4288861240967.5,4484922477898.96,4609319765311.78,4616801576001.21,4845138891942.8,5447866133449.66,5198730659564.97,5369795552777.64,6226824296469.43,7464329039487.09,8367096769829.43,9500698767597.95,10777678209421.8,12162464906978.3,9240010750886.86,10905754044699.1,12811230856251.3,12777134356046.7,12864762268762.9,13007926188785.6,11526940255153.3,11315332212241.7,12367053443738.1,13511647233290.7,13138004538062.8,
"Hong Kong, Región Administrativa Especial",HKG,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,141308000000,165878000000,196072000000,201284000000,213297000000,186759000000,180711000000,214042000000,202008000000,207969000000,233249000000,272893000000,300160000000,335754000000,370132000000,392962000000,352241000000,441369000000,510855000000,553486000000,622277000000,600765000000,558770000000,546520000000,588913000000,626616000000,577834000000,
Honduras,HND,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,1404000000,1635000000,1879000000,2145000000,2631000000,3233000000,3530000000,3988000000,4152000000,4382000000,4774000000,5827000000,6545000000,7303000000,8888000000,10453000000,7372000000,8907000000,11126000000,11371000000,10953000000,11051000000,11175000000,10559000000,11409000000,12250000000,11826000000,
Países pobres muy endeudados (PPME),HPC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,24938325820.7145,24851314216.6879,29144886815.3776,32433325367.5536,32332311896.2125,34800641077.1037,36008802199.6793,36021803933.6144,39235232482.3192,41755568598.9505,48371450905.1076,59524938354.5805,73721831678.2237,85246368611.534,104559944305.291,130844449654.968,114971332787.089,135057011449.908,165842117007.856,186218834484.143,198740504396.93,201794911738.276,188468134454.899,171691897145.227,175475401720.313,189832316384.694,188258106445.18,
Croacia,HRV,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,4666000000,5229000000,7352000000,7784000000,9101000000,8276000000,7799000000,7887000000,9147000000,10711000000,14209000000,16612000000,18599000000,21477000000,25617000000,30728000000,21123000000,20067000000,22663000000,20832000000,22022000000,22809000000,20571000000,21903000000,24829000000,28203000000,28160000000,
Haití,HTI,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,355000000,251000000,653000000,665000000,648000000,797000000,1025000000,1036000000,1013000000,1130000000,1188000000,1306000000,1454000000,1619000000,1682000000,2315000000,2124000000,3146000000,3020000000,3170000000,3580000000,3734000000,3683000000,3423000000,3890000000,4822000000,4513000000,
Hungría,HUN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,12530000000,14555000000,15465000000,18145000000,21235000000,25705000000,28015000000,32172000000,33617000000,37755000000,47808000000,60538000000,66552000000,78262000000,95565000000,108940000000,77761000000,88178000000,102440000000,95176000000,100111000000,104897000000,91973000000,93880000000,107519000000,120741000000,120590000000,
Sólo BIRF,IBD,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,670407914370.493,767578649801.218,930717042204.9,1016817246187.87,1098419610814.02,1036860020403.4,1035321206536.29,1237908916686.58,1239687950353.98,1328537113139.39,1597513937300.2,2079520494645.51,2494273548740.77,2964563611475.46,3622027396279.56,4484010913805.73,3535102234815.57,4607390562361.99,5703958214320.37,5938945354137.4,6147813144956.71,6087221335349.87,5221822979165.66,4935573515209.46,5688181476638.42,6409270607200.65,6208911682347.06,
BIRF y la AIF,IBT,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,738111087369.503,836674390984.486,1012605332013.64,1105094781269.7,1189022386887.54,1125328389416.25,1125156286999.17,1329506268678.65,1338505916711.21,1426243930230.11,1713462735405.96,2225868116818.67,2678296863062.12,3180228951486.82,3886954843022.22,4821544292729.05,3821986329867.17,4946209838946.4,6123757128602.66,6368153282329.98,6601483634791.02,6560339447208.03,5651058511359.14,5343245689799.37,6127991453226.17,6903807006037.33,6710712735741.77,
total de la AIF,IDA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,68047382698.4377,69333926112.5678,82141952738.9749,88532639307.6497,90789984803.9958,88699736181.3574,90093918685.9127,91613167562.2001,98965430005.3402,97712716019.6295,115927300387.966,146239501716.28,184041949057.382,215634096731.012,264921246639.366,337738930160.011,287509739741.504,338851971501.898,419846976233.499,429082045104.223,453749171071.154,473729645500.076,430282122797.592,408705299286.791,440330213586.861,495099629681.473,502854056619.936,
mezcla de la AIF,IDB,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,28024364274.5108,27465502404.1552,33340073770.2811,35619668329.4336,37802941991.7205,33035057596.8733,32342751150.6518,32428035278.0849,35224351315.2143,31960477591.2165,39021000000,50365000000,67110000000,81011000000,101375000000,131945000000,106078000000,125525000000,156374000000,154219000000,163745000000,172367000000,146374000000,136778000000,140586000000,162665000000,167584000000,
Indonesia,IDN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,28328000000,31983000000,40630000000,42929000000,51304000000,35280000000,33321000000,43595000000,37534000000,38340000000,42196000000,54877000000,75725000000,80650000000,93101000000,127538000000,93786000000,135663000000,177436000000,191691000000,186629000000,178179000000,142695000000,135653000000,156925000000,188707000000,171276000000,
Sólo AIF,IDX,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,39925400854.2422,41807028672.2792,48701138542.0075,52815382148.5542,52842381223.206,55659630820.5207,57788404014.216,59239085063.7733,63792582846.3849,65901625947.0655,77044974796.5992,96005594183.7613,116953760835.671,134557157508.609,163394246088.569,205496187730.121,181418205270.505,213291651322.838,263396741746.737,275000113291.298,290123748800.068,301433245801.305,284363600065.713,272446623884.812,300564083282.708,333180003887.964,335935986354.339,
Isla de Man,IMN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,22788000000,26843000000,34707000000,37942000000,41432000000,42980000000,46979000000,51523000000,50392000000,56517000000,72558000000,99775000000,142870000000,178410000000,229370000000,321032000000,257202000000,350233000000,464462000000,489694000000,465397000000,462910000000,394131000000,361649000000,449925000000,514464000000,486059000000,
No clasificado,INX,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,21161000000,25612000000,32340000000,34320000000,37748000000,43191000000,46769000000,51041000000,50556000000,52399000000,53886000000,61814000000,68565000000,73118000000,83822000000,83965000000,62704000000,60276000000,66606000000,62769000000,72134000000,82016000000,76977000000,81185000000,93198000000,107669000000,100757000000,
"Irán, República Islámica del",IRN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,21427000000,13774000000,13882000000,16274000000,14196000000,14323000000,13324000000,13898000000,16709000000,20617000000,24798000000,31976000000,40041000000,40772000000,44942000000,57401000000,50768000000,65404000000,61760000000,57292000000,46571000000,55106000000,44937000000,43080000000,49499000000,49353000000,41828000000,
Iraq,IRQ,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,533000000,499000000,665000000,3532000000,4419000000,5983000000,10917000000,13210000000,13120000000,9817000000,9934000000,21302000000,23532000000,20892000000,21516000000,33000000000,38437000000,43915000000,47803000000,59006000000,65104000000,59990000000,58517000000,44116000000,48506000000,56876000000,46262000000,
Islandia,ISL,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,1341000000,1472000000,1758000000,2042000000,2018000000,2482000000,2516000000,2589000000,2269000000,2275000000,2827000000,3643000000,4979000000,6137000000,6738000000,6205000000,3604000000,3920000000,4841000000,4772000000,5020000000,5375000000,5299000000,5670000000,6965000000,7679000000,6567000000,
Israel,ISR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,22624000000,25237000000,29579000000,31620000000,30782000000,29342000000,33166000000,37686000000,35449000000,35517000000,36303000000,42864000000,44944000000,47318000000,56105000000,64531000000,46928000000,58705000000,72747000000,72270000000,71102000000,71480000000,62065000000,65812000000,69127000000,76598000000,76591000000,
Italia,ITA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,148095000000,169166000000,205990000000,208263000000,210132000000,218465000000,220637000000,238757000000,236220000000,247015000000,297519000000,355301000000,384790000000,442555000000,511662000000,561919000000,415105000000,487049000000,558787000000,488600000000,479447000000,474394000000,410919000000,406788000000,453122000000,503240000000,475006000000,
Jamaica,JAM,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,2132000000,2224000000,2818000000,2965000000,3131000000,3035000000,2899000000,3301000000,3360000000,3533000000,3639000000,3940000000,4739000000,5650000000,6893000000,8465000000,5064000000,5225000000,6439000000,6331000000,6216000000,5840000000,4993000000,4767000000,5818000000,6171000000,6339000000,
Jordania,JOR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,3539000000,3381000000,3697000000,4293000000,4102000000,3828000000,3717000000,4597000000,4871000000,5076000000,5743000000,8179000000,10498000000,11548000000,13681000000,16995000000,14236000000,15564000000,18930000000,20752000000,21549000000,22930000000,20475000000,19324000000,20498000000,20310000000,19170000000,
Japón,JPN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,241624000000,275235000000,335882000000,349152000000,338754000000,280484000000,309995000000,379511000000,349089000000,337194000000,382930000000,454542000000,515866000000,579064000000,622243000000,762534000000,551981000000,694059000000,855380000000,885843000000,833166000000,812208000000,648117000000,607728000000,672096000000,748488000000,720957000000,
Kazajstán,KAZ,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,3887000000,3561000000,3807000000,4241000000,4301000000,4314000000,3655000000,5040000000,6446000000,6584000000,8409000000,12781000000,17353000000,23677000000,32756000000,37889000000,28409000000,31107000000,36906000000,46358000000,48806000000,41296000000,30568000000,24995000000,29266000000,32534000000,37757000000,
Kenya,KEN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,1774000000,2091000000,2991000000,2949000000,3279000000,3197000000,2832000000,3105000000,3192000000,3245000000,3725000000,4553000000,5846000000,7233000000,8989000000,11128000000,10202000000,12093000000,14782000000,16290000000,16358000000,18396000000,16093000000,14107000000,16687000000,17378000000,17655000000,
Kirguistán,KGZ,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,430000000,316000000,522000000,838000000,709000000,842000000,613000000,558000000,467000000,587000000,717000000,941000000,1102000000,1931000000,2789000000,4072000000,3040000000,3223000000,4261000000,5374000000,6070000000,5732000000,4070000000,4000000000,4495000000,5292000000,4989000000,
Camboya,KHM,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,471000000,744000000,1187000000,1072000000,1064000000,1166000000,1591000000,1939000000,2094000000,2318000000,2560000000,3193000000,3927000000,4771000000,5439000000,6508000000,5830000000,6791000000,9300000000,11350000000,9555000000,10692000000,13261000000,12371000000,14283000000,17489000000,20279000000,
Kiribati,KIR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,28000000,26000000,35000000,38000000,39000000,33000000,41000000,40000000,41000000,50000000,52000000,59000000,74000000,62000000,70000000,75000000,67000000,73000000,92000000,109000000,97000000,107000000,117000000,137000000,131000000,122000000,132000000,
Saint Kitts y Nevis,KNA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,118000000,128000000,133000000,149000000,147000000,149000000,153000000,196000000,189000000,201000000,199000000,183000000,210000000,250000000,272000000,325000000,296000000,270000000,247000000,226000000,249000000,268000000,297000000,333000000,309000000,335000000,338000000,
"Corea, República de",KOR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,83800000000,102348000000,135119000000,150339000000,144616000000,93282000000,119752000000,160481000000,141098000000,152126000000,178827000000,224463000000,261238000000,309383000000,356846000000,435275000000,323085000000,425212000000,524413000000,519585000000,515584000000,525564000000,436499000000,406193000000,478478000000,535202000000,503343000000,
Kuwait,KWT,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,7036000000,6697000000,7790000000,8373000000,8246000000,8619000000,7617000000,7157000000,7869000000,9001000000,10987000000,12631000000,15801000000,17243000000,21362000000,24840000000,19892000000,22675000000,25090000000,27259000000,29299000000,31021000000,30963000000,30825000000,33573000000,35864000000,33574000000,
América Latina y el Caribe (excluido altos ingresos),LAC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,164948000000,196611000000,218614000000,241647000000,289983000000,307699000000,300547000000,349723000000,343064000000,321166000000,330150000000,401907000000,473033000000,563755000000,669870000000,813340000000,612040000000,794187000000,964283000000,990885000000,1028401000000,1026909000000,917192000000,827707000000,902293000000,1002045000000,963315000000,
República Democrática Popular Lao,LAO,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,432000000,564000000,589000000,690000000,706000000,553000000,525000000,535000000,510000000,447000000,462000000,713000000,882000000,1060000000,1067000000,1403000000,1461000000,2060000000,2404000000,3055000000,3081000000,4271000000,5675000000,5372000000,5667000000,6315000000,6272000000,
Líbano,LBN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,4821000000,5933000000,7278000000,7540000000,7467000000,7070000000,6207000000,6230000000,7380000000,6560000000,7315000000,9609000000,9633000000,9647000000,12251000000,16754000000,16574000000,18460000000,20750000000,21945000000,22024000000,22081000000,18965000000,19368000000,19911000000,20396000000,19641000000,
Liberia,LBR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,410000000,405000000,510000000,555000000,610000000,470000000,520000000,668000000,229000000,178000000,170000000,337000000,310000000,467000000,499000000,813000000,551000000,710000000,1044000000,1005000000,1150000000,1997000000,1687000000,1302000000,1089000000,1143000000,869000000,
Libia,LBY,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,5551000000,5548000000,5392000000,5873000000,6123000000,5466000000,4158000000,3732000000,4397000000,4396000000,4330000000,6326000000,6079000000,6041000000,6733000000,9150000000,12859000000,17674000000,8000000000,22000000000,27000000000,18994000000,16429000000,8667000000,10556000000,13786000000,16543000000,
Santa Lucía,LCA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,300000000,303000000,307000000,313000000,332000000,328000000,355000000,355000000,355000000,309000000,403000000,422000000,486000000,592000000,614000000,656000000,520000000,662000000,697000000,644000000,620000000,627000000,570000000,655000000,655000000,659000000,598000000,
América Latina y el Caribe,LCN,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,198220281464.96,233401772945.22,262648165595.619,292739610675.294,348309888154.246,366374266371.655,354454165827.838,411351002429.798,401981341782.764,376537302849.587,389776174895.438,476574919976.735,570700436838.72,677646449683.719,805839818970.121,985440265027.487,736834457181.445,951923727449.311,1164671461345.21,1200703949111.19,1238846388887.17,1230559897959.36,1095357393186.17,992422064330.097,1078696233275.74,1198394648721.15,1147787050494.66,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,27784814300.3289,28580669028.7296,34441335001.4726,37482489727.874,38561841930.7697,39826756116.9712,41799898539.4567,43718403266.8578,47008004870.9075,49931637007.8819,59880852012.7971,70831304646.5788,87240526031.7677,100166915121.448,124086957954.305,161110308705.793,151439431788.376,167496872711.349,207190463462.583,228703587343.434,244802172180.116,261481914797.945,243027840901.395,228198545802.65,252702832210.182,280843211991.79,282295592145.735,
Países de ingreso bajo,LIC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,20215099888.22,21229680522.4191,22068176914.3191,24815300718.2816,22929731956.9964,23467417768.3023,23447503478.9947,24991384960.5806,28096965972.0804,30794828113.0188,35604653041.0554,44804006580.6887,56693885417.8312,64542211646.0156,78052484760.505,98062153032.7095,89631071812.1546,101429764166.678,118518320633.601,118219606293.986,121557870054.238,126279652861.126,113983103273.912,103998707487.362,106802429797.778,114594157519.509,120076875802.045,
Liechtenstein,LIE,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,3991000000,4776000000,5185000000,5416000000,5839000000,5933000000,5870000000,6281000000,5973000000,6105000000,6672000000,7973000000,8834000000,10258000000,11301000000,13953000000,10049000000,13512000000,20269000000,19190000000,18003000000,19417000000,18935000000,19183000000,20980000000,22233000000,19937000000,
Países de ingreso mediano bajo,LMC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,142149065190.634,158854182370.257,198679888311.585,217155482942.835,230749216845.792,224677001096.169,228426719780.564,245705937358.334,249209756396.67,265817517389.895,315895733063.851,397795667236.475,498857822330.495,594364939872.59,755301510913.669,998408895690.136,802048300643.113,993147812626.691,1261709850241.78,1325246156574.34,1335989039382,1354434934348.53,1227077396513.69,1187690504830.28,1380929965359.69,1564442843070.62,1545695970812.13,
Ingreso mediano y bajo,LMY,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,691349028969.371,785300798677.64,945533528576.511,1023764529920.43,1099319141239.62,1031389621530.78,1038826277548.27,1235549005781.22,1241523522519.39,1320906298636.75,1583445447978.45,2056388728670.34,2473979854440.92,2930417744220.53,3562464797451.44,4416259901957.91,3536669556649.71,4607237708347.53,5713171192322.39,5966697921711.53,6188510127784.87,6131995765451.67,5274742316377.29,4962318475368.61,5692260737920.49,6405572873984.95,6224706465176.92,
Lesotho,LSO,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,870000000,879000000,1107000000,1126000000,1140000000,941000000,866000000,809000000,743000000,815000000,1121000000,1440000000,1410000000,1500000000,1738000000,1800000000,1850000000,2300000000,2500000000,2602000000,2175000000,2207000000,1997000000,1861000000,2066000000,2185000000,2016000000,
avanzada del dividendo demográfico,LTE,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,439157894396.93,518509345578.683,644539612951.018,696549804489.499,723880446886.196,674552135181.691,671365552448.532,804784100575.753,837985393127.606,923030059314.645,1142048674739.48,1487889905353.95,1758448489699.43,2110040746054.98,2640537811634.2,3238353761760.36,2576634750441.54,3316602175837.58,4102839392542.53,4262181377209.28,4500853964773.19,4490677246645.91,3846742056532.82,3701654481626.34,4232580911726.85,4768304017955.72,4683180565492.48,
Lituania,LTU,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,2279000000,2350000000,3650000000,4560000000,5645000000,5795000000,4835000000,5457000000,6353000000,7709000000,9803000000,12387000000,15548000000,19373000000,24412000000,31099000000,18304000000,23403000000,31773000000,31965000000,34806000000,34359000000,28154000000,27376000000,32258000000,36502000000,35759000000,
Luxemburgo,LUX,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,11218000000,11278000000,12331000000,12651000000,16165000000,20046000000,22607000000,27145000000,28029000000,32157000000,25330000000,25092000000,28860000000,27543000000,26692000000,26656000000,23289000000,21872000000,22876000000,24175000000,24246000000,
Letonia,LVA,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,872000000,1251000000,1818000000,2320000000,2721000000,3191000000,2954000000,3202000000,3506000000,4046000000,5234000000,7096000000,8697000000,11541000000,15322000000,16143000000,9811000000,11691000000,16290000000,17227000000,17865000000,17964000000,14719000000,14434000000,17033000000,19681000000,18959000000,
"Región Administrativa Especial de Macao, China",MAC,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,2025000000,2001000000,2042000000,2000000000,2082000000,1955000000,2040000000,2625000000,2824000000,3009000000,3232000000,4094000000,4514000000,5236000000,6045000000,5880000000,4751000000,5629000000,7927000000,8982000000,10140000000,11262000000,10603000000,8924000000,9451000000,11162000000,11167000000,
Isla de San Martín (parte francesa),MAF,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,734000000,768000000,925000000,1013000000,857000000,856000000,761000000,919000000,922000000,
Marruecos,MAR,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,6732000000,8272000000,10023000000,9704000000,9525000000,10290000000,10058000000,11534000000,11038000000,11864000000,14250000000,17822000000,20790000000,23980000000,32010000000,42366000000,32881000000,35381000000,44272000000,44872000000,45190000000,46283000000,38100000000,41391000000,44490000000,51038000000,50734000000,
Mónaco,MCO,Importaciones de mercaderías (US$ a precios actuales),TM.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
