Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Aruba,ABW,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.21555996035712,6.3110797127044,3.36139107320895,3.22528797213981,2.99994809778411,1.8694885361554,2.28037198258756,4.04402131190514,2.8836043031626,3.31524678585428,3.65636507938414,2.52912946932762,3.39778677828806,3.60802438784541,5.39256784475512,8.9559870517779,-2.13542872046934,2.07814071860782,4.31629742195207,0.627471992893334,-2.37206524252253,0.42144091888116,0.474763597342612,-0.931195987079616,-1.02828178762002,3.62604141352956,4.25746204335428,
Afganistán,AFG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,12.6862687216715,6.78459655001657,8.68057078513406,26.4186641547444,-6.81116108898995,2.1785375238942,11.8041858089129,6.44121280934118,7.38577178397857,4.67399603536339,-0.661709164713696,4.38389195513914,4.9759515055383,0.626149149168811,2.30237251516844,
Angola,AGO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1378.52760736196,949.792531120332,2666.45059288538,4145.10598220638,219.176721172974,107.284821528298,248.195902412868,324.996871601321,152.561022469299,108.897436089429,98.2241436573305,43.5421067519686,22.953513851394,13.3052101780031,12.2514974459487,12.4758291326398,13.7302839288409,14.4696564932576,13.4824679218512,10.2779049218839,8.77781429332618,7.28038730361125,9.15037207517202,30.6953129934938,29.8435866918797,19.6286077209765,17.0812152138993,
Albania,ALB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,85.0047512387157,22.5650526933696,7.79321853789214,12.7254778087103,33.1802743753956,20.6428588670597,0.389437653561604,0.050018136346827,3.10758827031434,7.7705258343155,0.484002611818489,2.28001916938101,2.36658195679796,2.37072831904283,2.93268248162319,3.36313757366391,2.23139683475867,3.62233541062328,3.42912324722163,2.03159593996543,1.93761754903872,1.62586504402605,1.89617402592348,1.27543168367409,1.98666133171194,2.02805963071135,1.41109078954244,
Andorra,AND,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El mundo árabe,ARB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,9.37034415971456,5.11259890444316,6.5437906852417,4.68130623916412,3.60116103260948,3.417319489758,2.66937369053699,1.85379035325276,1.77220437351018,1.83299389002049,2.7125924747435,3.63228004956626,3.4936853461953,3.54498591605032,4.74390639021646,11.2706652380848,2.92089711805365,3.91106195534027,4.75316388885632,4.61184432206646,3.23810833914068,2.7735161312612,1.81407723937759,2.06884036053476,1.96682557818839,2.45814158007533,1.04883403678989,
Emiratos Árabes Unidos,ARE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,12.250420244814,1.56181317449067,0.877983288285896,0.877346595685083,0.662268900269082,1.10111836375706,2.34626865671643,4.06996608361598,1.61748808904192,1.96682557818839,3.06863379251994,-1.93108114782171,
Argentina,ARG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,3373.75944336293,175.951325534583,18.681185640036,13.960764121791,8.6724863238516,0.648245760470397,-0.790883768934766,3.14590464685019,1.06004929341667,4.72155336605342,6.96126135875792,0.638928002410126,2.89235662459002,4.40736089644519,8.94995335353386,3.40676682683799,8.17636138473956,7.6500080785929,2.55802007757907,5.78966778544654,2.98130868933673,3.73169119261695,-1.40360755900906,0.969553268816231,2.52023382001631,1.44344660770702,
Samoa Americana,ASM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua y Barbuda,ATG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,1.12128789571148,0.771779796900182,1.40279663573984,2.40765801293492,1.99353055152456,2.03007757853236,2.09875196709306,1.78778537419119,1.4160525940974,5.33380639820237,-0.550159995508912,3.3700254022015,3.45674967234602,3.37688044338876,1.05949782356168,1.0894415743536,0.968993458825599,-0.489437796230513,2.43248789041366,1.20715793367003,1.43135598182989,
Australia,AUS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.75365344467641,1.96963479688142,4.62776659959758,2.61538461538462,0.224887556221881,0.860134629768157,1.48312940304038,4.45743514797225,4.4071353620147,2.98157453936349,2.73259596616783,2.34325522482587,2.69183168316831,3.55528773727028,2.32761128891476,4.35029854990047,1.77111716621252,2.91834002677376,3.30385015608744,1.76278015613193,2.44988864142539,2.48792270531403,1.50836672165921,1.27699094497328,1.94864740944522,1.91140094445692,1.61076787290379,
Austria,AUT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.63178559452543,2.95340390976125,2.24336668054029,1.86097376901842,1.30598307237497,0.922465840847906,0.568990766899814,2.34486455542566,2.64999922285055,1.81035953871319,1.35555673319826,2.06120354001778,2.29913882222146,1.44154696188379,2.16855599824037,3.21595022953491,0.506308350120954,1.81353628033681,3.28658197365512,2.48567352860068,2.00015891157196,1.60580414549751,0.896565315628228,0.891592367302732,2.08126858275521,1.99838187702266,1.53089553422702,
